DeviceID	TimeStamp	DeviceType	CurrentStatus
Machine19	2015-04-08 19:08:55.695	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.71	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.706	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.82	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.711	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.71	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.705	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.822	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.822	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.822	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.823	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.826	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.828	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.825	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.828	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.824	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.824	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.83	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.83	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.835	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.839	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.833	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.841	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.842	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.844	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.843	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.832	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.84	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.865	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.864	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.863	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.867	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.87	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.869	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.867	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.871	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.874	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.873	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.876	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.875	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.878	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.874	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.878	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.88	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.887	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.875	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.881	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.883	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.884	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.914	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.914	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.917	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.915	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.919	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.922	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.921	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.918	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.923	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.925	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.915	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.924	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.931	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.927	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.932	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.933	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.927	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.916	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.938	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:56.048	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.938	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.939	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:55.933	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:56.049	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:56.054	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:56.052	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:56.057	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:56.052	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:56.057	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:56.052	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:56.063	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:56.059	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:56.052	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:56.054	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:56.071	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:56.068	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:56.07	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:56.07	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:56.067	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:56.074	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:56.075	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:56.074	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:56.224	Sensor	Motion exists	
Machine19	2015-04-08 19:08:56.237	Sensor	Motion exists	
Machine19	2015-04-08 19:08:56.242	Sensor	Motion exists	
Machine159	2015-04-08 19:08:56.349	Sensor	Door is Open	
Machine236	timeStamp	Sensor	User Away from Home	
Machine19	2015-04-08 19:08:57.204	Sensor	Motion exists	
Machine159	2015-04-08 19:08:57.351	Sensor	Door is Closed	
Machine236	timeStamp	Sensor	User Away from Home	
Machine236	timeStamp	Sensor	User Present in Home	
Machine19	2015-04-08 19:08:59.217	Sensor	Motion exists	
Machine19	2015-04-08 19:08:59.22	Sensor	Motion exists	
Machine236	timeStamp	Sensor	User Away from Home	
Machine236	timeStamp	Sensor	User Present in Home	
Machine19	2015-04-08 19:09:01.226	Sensor	Motion exists	
Machine19	2015-04-08 19:09:01.237	Sensor	Motion exists	
Machine19	2015-04-08 19:09:01.237	Sensor	Motion exists	
Machine19	2015-04-08 19:09:01.242	Sensor	Motion exists	
Machine19	2015-04-08 19:09:01.242	Sensor	Motion exists	
Machine19	2015-04-08 19:09:01.243	Sensor	Motion exists	
Machine19	2015-04-08 19:09:01.247	Sensor	Motion exists	
Machine19	2015-04-08 19:09:01.25	Sensor	Motion exists	
Machine236	timeStamp	Sensor	User Away from Home	
Machine19	2015-04-08 19:09:02.211	Sensor	Motion exists	
Machine19	2015-04-08 19:09:02.215	Sensor	Motion exists	
Machine236	timeStamp	Sensor	User Present in Home	
Machine19	2015-04-08 19:09:04.222	Sensor	Motion exists	
Machine19	2015-04-08 19:09:04.225	Sensor	Motion exists	
Machine19	2015-04-08 19:09:06.234	Sensor	Motion exists	
Machine19	2015-04-08 19:09:06.243	Sensor	Motion exists	
Machine19	2015-04-08 19:09:06.243	Sensor	Motion exists	
Machine19	2015-04-08 19:09:06.253	Sensor	Motion exists	
Machine19	2015-04-08 19:09:06.253	Sensor	Motion exists	
Machine19	2015-04-08 19:09:06.255	Sensor	Motion exists	
Machine19	2015-04-08 19:09:06.252	Sensor	Motion exists	
Machine19	2015-04-08 19:09:06.257	Sensor	Motion exists	
Machine19	2015-04-08 19:09:07.22	Sensor	Motion exists	
Machine19	2015-04-08 19:09:07.226	Sensor	Motion exists	
Machine19	2015-04-08 19:09:09.231	Sensor	Motion exists	
Machine19	2015-04-08 19:09:09.237	Sensor	Motion exists	
Machine19	2015-04-08 19:09:11.245	Sensor	Motion exists	
Machine19	2015-04-08 19:09:11.255	Sensor	Motion exists	
Machine19	2015-04-08 19:09:11.254	Sensor	Motion exists	
Machine19	2015-04-08 19:09:11.263	Sensor	Motion exists	
Machine19	2015-04-08 19:09:11.263	Sensor	Motion exists	
Machine19	2015-04-08 19:09:11.264	Sensor	Motion exists	
Machine19	2015-04-08 19:09:11.268	Sensor	Motion exists	
Machine19	2015-04-08 19:09:11.262	Sensor	Motion exists	
Machine19	2015-04-08 19:09:12.238	Sensor	Motion exists	
Machine19	2015-04-08 19:09:12.239	Sensor	Motion exists	
Machine19	2015-04-08 19:09:14.242	Sensor	Motion exists	
Machine19	2015-04-08 19:09:14.245	Sensor	Motion exists	
Machine19	2015-04-08 19:09:16.26	Sensor	Motion exists	
Machine19	2015-04-08 19:09:16.266	Sensor	Motion exists	
Machine19	2015-04-08 19:09:16.266	Sensor	Motion exists	
Machine19	2015-04-08 19:09:16.27	Sensor	Motion exists	
Machine19	2015-04-08 19:09:16.273	Sensor	Motion exists	
Machine19	2015-04-08 19:09:16.275	Sensor	Motion exists	
Machine19	2015-04-08 19:09:16.275	Sensor	Motion exists	
Machine19	2015-04-08 19:09:16.277	Sensor	Motion exists	
Machine19	2015-04-08 19:09:17.253	Sensor	Motion exists	
Machine19	2015-04-08 19:09:17.253	Sensor	Motion exists	
Machine19	2015-04-08 19:09:19.252	Sensor	Motion exists	
Machine19	2015-04-08 19:09:19.253	Sensor	Motion exists	
Machine19	2015-04-08 19:09:21.271	Sensor	Motion exists	
Machine19	2015-04-08 19:09:21.273	Sensor	Motion exists	
Machine19	2015-04-08 19:09:21.274	Sensor	Motion exists	
Machine19	2015-04-08 19:09:21.282	Sensor	Motion exists	
Machine19	2015-04-08 19:09:21.283	Sensor	Motion exists	
Machine19	2015-04-08 19:09:21.283	Sensor	Motion exists	
Machine19	2015-04-08 19:09:21.283	Sensor	Motion exists	
Machine19	2015-04-08 19:09:21.288	Sensor	Motion exists	
Machine19	2015-04-08 19:09:22.268	Sensor	Motion exists	
Machine19	2015-04-08 19:09:22.27	Sensor	Motion exists	
Machine19	2015-04-08 19:09:24.26	Sensor	Motion exists	
Machine19	2015-04-08 19:09:24.26	Sensor	Motion exists	
Machine19	2015-04-08 19:09:26.278	Sensor	Motion exists	
Machine19	2015-04-08 19:09:26.286	Sensor	Motion exists	
Machine19	2015-04-08 19:09:26.29	Sensor	Motion exists	
Machine19	2015-04-08 19:09:26.289	Sensor	Motion exists	
Machine19	2015-04-08 19:09:26.292	Sensor	Motion exists	
Machine19	2015-04-08 19:09:26.293	Sensor	Motion exists	
Machine19	2015-04-08 19:09:26.294	Sensor	Motion exists	
Machine19	2015-04-08 19:09:26.297	Sensor	Motion exists	
Machine19	2015-04-08 19:09:27.282	Sensor	Motion exists	
Machine19	2015-04-08 19:09:27.284	Sensor	Motion exists	
Machine19	2015-04-08 19:09:29.276	Sensor	Motion exists	
Machine19	2015-04-08 19:09:29.276	Sensor	Motion exists	
Machine19	2015-04-08 19:09:31.287	Sensor	Motion exists	
Machine19	2015-04-08 19:09:31.292	Sensor	Motion exists	
Machine19	2015-04-08 19:09:31.296	Sensor	Motion exists	
Machine19	2015-04-08 19:09:31.299	Sensor	Motion exists	
Machine19	2015-04-08 19:09:31.302	Sensor	Motion exists	
Machine19	2015-04-08 19:09:31.302	Sensor	Motion exists	
Machine19	2015-04-08 19:09:31.303	Sensor	Motion exists	
Machine19	2015-04-08 19:09:31.305	Sensor	Motion exists	
Machine19	2015-04-08 19:09:32.294	Sensor	Motion exists	
Machine19	2015-04-08 19:09:32.298	Sensor	Motion exists	
Machine19	2015-04-08 19:09:34.291	Sensor	Motion exists	
Machine19	2015-04-08 19:09:34.291	Sensor	Motion exists	
Machine19	2015-04-08 19:09:36.303	Sensor	Motion exists	
Machine19	2015-04-08 19:09:36.304	Sensor	Motion exists	
Machine19	2015-04-08 19:09:36.31	Sensor	Motion exists	
Machine19	2015-04-08 19:09:36.309	Sensor	Motion exists	
Machine19	2015-04-08 19:09:36.31	Sensor	Motion exists	
Machine19	2015-04-08 19:09:36.315	Sensor	Motion exists	
Machine19	2015-04-08 19:09:36.313	Sensor	Motion exists	
Machine19	2015-04-08 19:09:36.32	Sensor	Motion exists	
Machine19	2015-04-08 19:09:37.307	Sensor	Motion exists	
Machine19	2015-04-08 19:09:37.307	Sensor	Motion exists	
Machine19	2015-04-08 19:09:39.305	Sensor	Motion exists	
Machine19	2015-04-08 19:09:39.305	Sensor	Motion exists	
Machine19	2015-04-08 19:09:41.314	Sensor	Motion exists	
Machine19	2015-04-08 19:09:41.316	Sensor	Motion exists	
Machine19	2015-04-08 19:09:41.322	Sensor	Motion exists	
Machine19	2015-04-08 19:09:41.322	Sensor	Motion exists	
Machine19	2015-04-08 19:09:41.327	Sensor	Motion exists	
Machine19	2015-04-08 19:09:41.326	Sensor	Motion exists	
Machine19	2015-04-08 19:09:41.326	Sensor	Motion exists	
Machine19	2015-04-08 19:09:41.325	Sensor	Motion exists	
Machine19	2015-04-08 19:09:42.317	Sensor	Motion exists	
Machine19	2015-04-08 19:09:42.317	Sensor	Motion exists	
Machine19	2015-04-08 19:09:44.316	Sensor	Motion exists	
Machine19	2015-04-08 19:09:44.317	Sensor	Motion exists	
Machine19	2015-04-08 19:09:46.333	Sensor	Motion exists	
Machine19	2015-04-08 19:09:46.336	Sensor	Motion exists	
Machine19	2015-04-08 19:09:46.338	Sensor	Motion exists	
Machine19	2015-04-08 19:09:46.338	Sensor	Motion exists	
Machine19	2015-04-08 19:09:46.339	Sensor	Motion exists	
Machine19	2015-04-08 19:09:46.332	Sensor	Motion exists	
Machine19	2015-04-08 19:09:46.338	Sensor	Motion exists	
Machine19	2015-04-08 19:09:46.343	Sensor	Motion exists	
Machine19	2015-04-08 19:09:47.334	Sensor	Motion exists	
Machine19	2015-04-08 19:09:47.335	Sensor	Motion exists	
Machine19	2015-04-08 19:09:49.329	Sensor	Motion exists	
Machine19	2015-04-08 19:09:49.33	Sensor	Motion exists	
Machine19	2015-04-08 19:09:51.349	Sensor	Motion exists	
Machine19	2015-04-08 19:09:51.357	Sensor	Motion exists	
Machine19	2015-04-08 19:09:51.349	Sensor	Motion exists	
Machine19	2015-04-08 19:09:51.357	Sensor	Motion exists	
Machine19	2015-04-08 19:09:51.358	Sensor	Motion exists	
Machine19	2015-04-08 19:09:51.357	Sensor	Motion exists	
Machine19	2015-04-08 19:09:51.351	Sensor	Motion exists	
Machine19	2015-04-08 19:09:51.358	Sensor	Motion exists	
Machine19	2015-04-08 19:09:52.351	Sensor	Motion exists	
Machine19	2015-04-08 19:09:52.352	Sensor	Motion exists	
Machine19	2015-04-08 19:09:54.346	Sensor	Motion exists	
Machine19	2015-04-08 19:09:54.346	Sensor	Motion exists	
Machine19	2015-04-08 19:09:56.363	Sensor	Motion exists	
Machine19	2015-04-08 19:09:56.365	Sensor	Motion exists	
Machine19	2015-04-08 19:09:56.37	Sensor	Motion exists	
Machine19	2015-04-08 19:09:56.37	Sensor	Motion exists	
Machine19	2015-04-08 19:09:56.371	Sensor	Motion exists	
Machine19	2015-04-08 19:09:56.37	Sensor	Motion exists	
Machine19	2015-04-08 19:09:56.372	Sensor	Motion exists	
Machine19	2015-04-08 19:09:56.37	Sensor	Motion exists	
Machine19	2015-04-08 19:09:57.363	Sensor	Motion exists	
Machine19	2015-04-08 19:09:57.365	Sensor	Motion exists	
Machine19	2015-04-08 19:09:59.36	Sensor	Motion exists	
Machine19	2015-04-08 19:09:59.36	Sensor	Motion exists	
Machine19	2015-04-08 19:10:01.38	Sensor	Motion exists	
Machine19	2015-04-08 19:10:01.385	Sensor	Motion exists	
Machine19	2015-04-08 19:10:01.383	Sensor	Motion exists	
Machine19	2015-04-08 19:10:01.385	Sensor	Motion exists	
Machine19	2015-04-08 19:10:01.384	Sensor	Motion exists	
Machine19	2015-04-08 19:10:01.388	Sensor	Motion exists	
Machine19	2015-04-08 19:10:01.389	Sensor	Motion exists	
Machine19	2015-04-08 19:10:01.391	Sensor	Motion exists	
Machine19	2015-04-08 19:10:02.373	Sensor	Motion exists	
Machine19	2015-04-08 19:10:02.375	Sensor	Motion exists	
Machine19	2015-04-08 19:10:04.376	Sensor	Motion exists	
Machine19	2015-04-08 19:10:04.376	Sensor	Motion exists	
Machine19	2015-04-08 19:10:06.401	Sensor	Motion exists	
Machine19	2015-04-08 19:10:06.4	Sensor	Motion exists	
Machine19	2015-04-08 19:10:06.401	Sensor	Motion exists	
Machine19	2015-04-08 19:10:06.403	Sensor	Motion exists	
Machine19	2015-04-08 19:10:06.402	Sensor	Motion exists	
Machine19	2015-04-08 19:10:06.402	Sensor	Motion exists	
Machine19	2015-04-08 19:10:06.402	Sensor	Motion exists	
Machine19	2015-04-08 19:10:06.402	Sensor	Motion exists	
Machine19	2015-04-08 19:10:07.389	Sensor	Motion exists	
Machine19	2015-04-08 19:10:07.389	Sensor	Motion exists	
Machine19	2015-04-08 19:10:09.393	Sensor	Motion exists	
Machine19	2015-04-08 19:10:09.393	Sensor	Motion exists	
Machine19	2015-04-08 19:10:11.41	Sensor	Motion exists	
Machine19	2015-04-08 19:10:11.412	Sensor	Motion exists	
Machine19	2015-04-08 19:10:11.414	Sensor	Motion exists	
Machine19	2015-04-08 19:10:11.414	Sensor	Motion exists	
Machine19	2015-04-08 19:10:11.418	Sensor	Motion exists	
Machine19	2015-04-08 19:10:11.42	Sensor	Motion exists	
Machine19	2015-04-08 19:10:11.42	Sensor	Motion exists	
Machine19	2015-04-08 19:10:11.418	Sensor	Motion exists	
Machine19	2015-04-08 19:10:12.405	Sensor	Motion exists	
Machine19	2015-04-08 19:10:12.407	Sensor	Motion exists	
Machine19	2015-04-08 19:10:14.409	Sensor	Motion exists	
Machine19	2015-04-08 19:10:14.409	Sensor	Motion exists	
Machine19	2015-04-08 19:10:16.425	Sensor	Motion exists	
Machine19	2015-04-08 19:10:16.427	Sensor	Motion exists	
Machine19	2015-04-08 19:10:16.431	Sensor	Motion exists	
Machine19	2015-04-08 19:10:16.431	Sensor	Motion exists	
Machine19	2015-04-08 19:10:16.436	Sensor	Motion exists	
Machine19	2015-04-08 19:10:16.435	Sensor	Motion exists	
Machine19	2015-04-08 19:10:16.436	Sensor	Motion exists	
Machine19	2015-04-08 19:10:16.435	Sensor	Motion exists	
Machine19	2015-04-08 19:10:17.421	Sensor	Motion exists	
Machine19	2015-04-08 19:10:17.421	Sensor	Motion exists	
Machine19	2015-04-08 19:10:19.42	Sensor	Motion exists	
Machine19	2015-04-08 19:10:19.42	Sensor	Motion exists	
Machine19	2015-04-08 19:10:21.442	Sensor	Motion exists	
Machine19	2015-04-08 19:10:21.446	Sensor	Motion exists	
Machine19	2015-04-08 19:10:21.443	Sensor	Motion exists	
Machine19	2015-04-08 19:10:21.446	Sensor	Motion exists	
Machine19	2015-04-08 19:10:21.45	Sensor	Motion exists	
Machine19	2015-04-08 19:10:21.449	Sensor	Motion exists	
Machine19	2015-04-08 19:10:21.45	Sensor	Motion exists	
Machine19	2015-04-08 19:10:21.45	Sensor	Motion exists	
Machine19	2015-04-08 19:10:22.434	Sensor	Motion exists	
Machine19	2015-04-08 19:10:22.434	Sensor	Motion exists	
Machine19	2015-04-08 19:10:24.435	Sensor	Motion exists	
Machine19	2015-04-08 19:10:24.437	Sensor	Motion exists	
Machine19	2015-04-08 19:10:26.465	Sensor	Motion exists	
Machine19	2015-04-08 19:10:26.464	Sensor	Motion exists	
Machine19	2015-04-08 19:10:26.464	Sensor	Motion exists	
Machine19	2015-04-08 19:10:26.464	Sensor	Motion exists	
Machine19	2015-04-08 19:10:26.464	Sensor	Motion exists	
Machine19	2015-04-08 19:10:26.465	Sensor	Motion exists	
Machine19	2015-04-08 19:10:26.467	Sensor	Motion exists	
Machine19	2015-04-08 19:10:26.472	Sensor	Motion exists	
Machine19	2015-04-08 19:10:27.446	Sensor	Motion exists	
Machine19	2015-04-08 19:10:27.446	Sensor	Motion exists	
Machine19	2015-04-08 19:10:29.442	Sensor	Motion exists	
Machine19	2015-04-08 19:10:29.443	Sensor	Motion exists	
Machine19	2015-04-08 19:10:31.477	Sensor	Motion exists	
Machine19	2015-04-08 19:10:31.482	Sensor	Motion exists	
Machine19	2015-04-08 19:10:31.482	Sensor	Motion exists	
Machine19	2015-04-08 19:10:31.484	Sensor	Motion exists	
Machine19	2015-04-08 19:10:31.48	Sensor	Motion exists	
Machine19	2015-04-08 19:10:31.482	Sensor	Motion exists	
Machine19	2015-04-08 19:10:31.484	Sensor	Motion exists	
Machine19	2015-04-08 19:10:31.484	Sensor	Motion exists	
Machine19	2015-04-08 19:10:32.464	Sensor	Motion exists	
Machine19	2015-04-08 19:10:32.464	Sensor	Motion exists	
Machine19	2015-04-08 19:10:34.462	Sensor	Motion exists	
Machine19	2015-04-08 19:10:34.463	Sensor	Motion exists	
Machine19	2015-04-08 19:10:36.494	Sensor	Motion exists	
Machine19	2015-04-08 19:10:36.497	Sensor	Motion exists	
Machine19	2015-04-08 19:10:36.495	Sensor	Motion exists	
Machine19	2015-04-08 19:10:36.494	Sensor	Motion exists	
Machine19	2015-04-08 19:10:36.498	Sensor	Motion exists	
Machine19	2015-04-08 19:10:36.499	Sensor	Motion exists	
Machine19	2015-04-08 19:10:36.499	Sensor	Motion exists	
Machine19	2015-04-08 19:10:36.5	Sensor	Motion exists	
Machine19	2015-04-08 19:10:37.478	Sensor	Motion exists	
Machine19	2015-04-08 19:10:37.478	Sensor	Motion exists	
Machine19	2015-04-08 19:10:39.476	Sensor	Motion exists	
Machine19	2015-04-08 19:10:39.475	Sensor	Motion exists	
Machine19	2015-04-08 19:10:41.508	Sensor	Motion exists	
Machine19	2015-04-08 19:10:41.511	Sensor	Motion exists	
Machine19	2015-04-08 19:10:41.513	Sensor	Motion exists	
Machine19	2015-04-08 19:10:41.513	Sensor	Motion exists	
Machine19	2015-04-08 19:10:41.515	Sensor	Motion exists	
Machine19	2015-04-08 19:10:41.516	Sensor	Motion exists	
Machine19	2015-04-08 19:10:41.517	Sensor	Motion exists	
Machine19	2015-04-08 19:10:41.515	Sensor	Motion exists	
Machine19	2015-04-08 19:10:42.492	Sensor	Motion exists	
Machine19	2015-04-08 19:10:42.492	Sensor	Motion exists	
Machine19	2015-04-08 19:10:44.488	Sensor	Motion exists	
Machine19	2015-04-08 19:10:44.488	Sensor	Motion exists	
Machine19	2015-04-08 19:10:46.519	Sensor	Motion exists	
Machine19	2015-04-08 19:10:46.52	Sensor	Motion exists	
Machine19	2015-04-08 19:10:46.521	Sensor	Motion exists	
Machine19	2015-04-08 19:10:46.521	Sensor	Motion exists	
Machine19	2015-04-08 19:10:46.524	Sensor	Motion exists	
Machine19	2015-04-08 19:10:46.527	Sensor	Motion exists	
Machine19	2015-04-08 19:10:46.53	Sensor	Motion exists	
Machine19	2015-04-08 19:10:46.525	Sensor	Motion exists	
Machine19	2015-04-08 19:10:47.502	Sensor	Motion exists	
Machine19	2015-04-08 19:10:47.503	Sensor	Motion exists	
Machine19	2015-04-08 19:10:49.506	Sensor	Motion exists	
Machine19	2015-04-08 19:10:49.506	Sensor	Motion exists	
Machine19	2015-04-08 19:10:51.537	Sensor	Motion exists	
Machine19	2015-04-08 19:10:51.536	Sensor	Motion exists	
Machine19	2015-04-08 19:10:51.537	Sensor	Motion exists	
Machine19	2015-04-08 19:10:51.537	Sensor	Motion exists	
Machine19	2015-04-08 19:10:51.537	Sensor	Motion exists	
Machine19	2015-04-08 19:10:51.543	Sensor	Motion exists	
Machine19	2015-04-08 19:10:51.544	Sensor	Motion exists	
Machine19	2015-04-08 19:10:51.533	Sensor	Motion exists	
Machine159	2015-04-08 19:15:33.926	Sensor	Door is Open	
Machine159	2015-04-08 19:15:34.926	Sensor	Door is Closed	
Machine236	timeStamp	Sensor	User Away from Home	
Machine236	timeStamp	Sensor	User Away from Home	
Machine159	2015-04-08 19:15:36.928	Sensor	Door is Open	
Machine236	timeStamp	Sensor	User Away from Home	
Machine159	2015-04-08 19:15:37.931	Sensor	Door is Closed	
Machine19	2015-04-08 19:15:38.629	Sensor	Motion exists	
Machine236	timeStamp	Sensor	User Present in Home	
Machine19	2015-04-08 19:15:39.63	Sensor	Motion exists	
Machine236	timeStamp	Sensor	User Present in Home	
Machine159	2015-04-08 19:15:39.932	Sensor	Door is Open	
Machine236	timeStamp	Sensor	User Present in Home	
Machine19	2015-04-08 19:15:41.63	Sensor	Motion exists	
Machine236	timeStamp	Sensor	User Away from Home	
Machine236	timeStamp	Sensor	User Away from Home	
Machine159	2015-04-08 19:15:42.935	Sensor	Door is Closed	
Machine236	timeStamp	Sensor	User Present in Home	
Machine159	2015-04-08 19:15:43.936	Sensor	Door is Open	
Machine19	2015-04-08 19:15:44.633	Sensor	Motion exists	
Machine236	timeStamp	Sensor	User Present in Home	
Machine236	timeStamp	Sensor	User Present in Home	
Machine19	2015-04-08 19:15:46.646	Sensor	Motion exists	
Machine236	timeStamp	Sensor	User Away from Home	
Machine159	2015-04-08 19:15:46.939	Sensor	Door is Closed	
Machine236	timeStamp	Sensor	User Away from Home	
Machine159	2015-04-08 19:15:47.939	Sensor	Door is Open	
Machine19	2015-04-08 19:15:48.64	Sensor	Motion exists	
Machine236	timeStamp	Sensor	User Away from Home	
Machine236	timeStamp	Sensor	User Away from Home	
Machine19	2015-04-08 19:15:50.639	Sensor	Motion exists	
Machine236	timeStamp	Sensor	User Present in Home	
Machine159	2015-04-08 19:15:50.942	Sensor	Door is Closed	
Machine19	2015-04-08 19:15:51.648	Sensor	Motion exists	
Machine236	timeStamp	Sensor	User Away from Home	
Machine159	2015-04-08 19:15:51.943	Sensor	Door is Open	
Machine19	2015-04-08 19:15:52.641	Sensor	Motion exists	
Machine236	timeStamp	Sensor	User Present in Home	
Machine159	2015-04-08 19:15:52.947	Sensor	Door is Closed	
Machine236	timeStamp	Sensor	User Away from Home	
Machine19	2015-04-08 19:15:54.643	Sensor	Motion exists	
Machine236	timeStamp	Sensor	User Present in Home	
Machine19	2015-04-08 19:15:56.647	Sensor	Motion exists	
Machine19	2015-04-08 19:15:57.654	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Present in Home	
